Label,PrawnID,Pond_Type,mean_length,std_length,Length_fov(mm),mean_pixels,pred_Distance_pixels,Length_ground_truth_annotation_pixels,mean_scale,pred_scale,std_scale,Scale_1,Scale_2,Scale_3,std_pixels
full body:undistorted_GX010157_160_2259,Prawn_0,square,108.57766666666667,3.4126860877222995,96.66063332561447,818.1791636333334,810.821911107895,783.5259022883994,75.38533333333332,83.8833642209369,1.5108654252888754,75.472,76.851,73.833,10.308983176189217
full body:undistorted_GX010157_174_2582.jpg_gamma,Prawn_0,square,104.019,9.603664977496871,91.45104326277273,830.2616573666668,760.2978070600992,804.6862952312534,80.05533333333334,83.13713872847595,4.209844929844008,78.918,76.531,84.717,39.632135792845546
full body:undistorted_GX010157_177_2665.jpg_gamma,Prawn_0,square,113.90933333333334,14.641877076841396,103.052965043015,919.8450969333335,872.8860056906797,954.5236441798861,81.56266666666666,84.7026580289399,10.039276384945943,74.525,93.059,77.104,34.760683242591604
full body:undistorted_GX010161_54_676.jpg_gamma.jpg_gamma,Prawn_0,square,91.34933333333333,6.492187638487766,119.4881366421652,848.7797751666667,1045.1251474851,979.749038909072,93.10233333333333,87.46685460624164,4.948527289339053,91.214,98.717,89.376,35.066596250579025
full body:undistorted_GX010162_72_927.jpg_gamma.jpg_gamma,Prawn_0,square,111.56166666666667,2.1431043682782533,92.39915664387999,853.3627466666667,797.9458957511506,943.2834749774108,76.5,86.35856914003577,2.5714587299818756,76.4,73.98,79.12,29.807520345989744
full body:undistorted_GX010174_62_790.jpg_gamma,Prawn_0,square,111.73666666666668,4.798358087234984,124.6841861047966,1036.8450366666666,1185.055796898904,1094.347298814202,92.94866666666667,95.04459498198665,5.415545524998687,99.202,89.822,89.822,14.411115246114019
full body:undistorted_GX010175_266_3372.jpg_gamma.jpg_gamma,Prawn_0,square,121.90233333333333,1.1470332747280378,117.9186678090554,1059.7985001,1057.267100164271,1074.24225440628,86.92766666666667,89.66070596017025,2.5224353972566544,89.0,87.664,84.119,38.22778462319833
full body:undistorted_GX010177_232_3047,Prawn_0,square,146.26033333333336,18.314239878666363,119.4982657927304,1315.7244385333333,1070.925336157095,1323.456519216285,90.89266666666667,89.61848350289985,11.23472324240047,103.73,82.855,86.093,21.4162251562989
full body:undistorted_GX010178_172_3604.jpg_gamma,Prawn_0,square,152.67,12.824984483421412,132.0980283526407,1046.2332556333333,1001.344315087848,1048.903313015057,68.76266666666668,75.80312345122377,4.248442577384483,70.007,72.25,64.031,27.84770490272625
full body:undistorted_GX010183_37_685.jpg_gamma,Prawn_0,square,100.05366666666667,0.5685000732922841,91.6471011655283,721.7764877666665,695.2822664397846,692.7659796382901,72.141,75.86516732089555,0.693002164498782,71.449,72.835,72.139,4.486195834194599
full body:undistorted_GX010183_80_1633.jpg_gamma,Prawn_0,square,136.7506666666667,7.633867979820802,141.3177335673552,1084.7582071666668,1074.148564915343,1073.223771253512,79.44766666666668,76.00946730463802,3.4079026296731727,76.694,78.39,83.259,17.902044807302865
full body:undistorted_GX010183_128_2852.jpg_gamma,Prawn_0,square,134.55833333333334,5.093920134173031,127.250165811216,993.1647141333333,967.2019771740352,1001.864798426495,73.932,76.00791488232267,5.489129530262523,79.025,74.653,68.118,44.76352570500991
