image_name,center_x,center_y,start_carapace_x,start_carapace_y,eyes_x,eyes_y,rostrum_x,rostrum_y,tail_x,tail_y,index,pond_type,manual_size,calculated_total_length_mm,real_length,individual_mae,individual_mape,total_length_pixels,shai_length,pixel_difference_pct,measurement_difference_pct,scale_impact_ratio_rho,shai_iou
undistorted_GX010191_8_309.jpg,0.54666825,0.49060075000000003,0.542065,0.490582,0.573905,0.468185,0.604073,0.451273,0.46663,0.552363,1,Circle,big,179.7200805582247,180,0.2799194417752915,0.155510800986273,958.1876209279772,913.42,4.901099267366293,0.155510800986273,0.0317297798927953,0.3372997684555138
undistorted_GX010191_8_309.jpg,0.54666825,0.49060075000000003,0.542065,0.490582,0.573905,0.468185,0.604073,0.451273,0.46663,0.552363,50,Circle,small,154.8482805645037,145,9.84828056450371,6.791917630692214,790.1141232321046,789.582,0.0673930297429013,6.791917630692214,100.78071362280043,0.3897649723743188
undistorted_GX010191_8_309.jpg,0.73749825,0.777077,0.735622,0.772862,0.742128,0.838431,0.746667,0.907747,0.725576,0.589268,1,Circle,big,179.7200805582247,180,0.2799194417752915,0.155510800986273,958.1876209279772,913.42,4.901099267366293,0.155510800986273,0.0317297798927953,0.3372997684555138
undistorted_GX010191_8_309.jpg,0.73749825,0.777077,0.735622,0.772862,0.742128,0.838431,0.746667,0.907747,0.725576,0.589268,50,Circle,small,154.8482805645037,145,9.84828056450371,6.791917630692214,790.1141232321046,789.582,0.0673930297429013,6.791917630692214,100.78071362280043,0.3897649723743188
undistorted_GX010191_90_1036.jpg,0.60116725,0.285315,0.607047,0.271107,0.583598,0.329628,0.558311,0.394605,0.655713,0.14592,7,Circle,big,170.72947985190058,180,9.270520148099422,5.150288971166345,905.4591918166938,1008.801,10.244023170407868,5.150288971166345,0.5027603789538564,0.6892967370833738
undistorted_GX010191_94_1132.jpg,0.7003314999999999,0.6399370000000001,0.701918,0.630919,0.684596,0.683065,0.666955,0.742094,0.747857,0.50367,15,Circle,big,156.7199847177234,180,23.28001528227659,12.933341823486996,831.9949482819594,970.979,14.313806139786816,12.933341823486996,0.9035571459597552,0.7275558925415175
undistorted_GX010191_94_1132.jpg,0.7003314999999999,0.6399370000000001,0.701918,0.630919,0.684596,0.683065,0.666955,0.742094,0.747857,0.50367,40,Circle,small,126.50403285213596,145,18.495967147864036,12.755839412320023,645.5070661285652,822.289,21.498759422956507,12.755839412320023,0.5933290922219103,0.5073647884238308
undistorted_GX010191_94_1132.jpg,0.65561575,0.1785515,0.647087,0.172416,0.675421,0.193571,0.706061,0.215663,0.593894,0.132556,15,Circle,big,156.7199847177234,180,23.28001528227659,12.933341823486996,831.9949482819594,970.979,14.313806139786816,12.933341823486996,0.9035571459597552,0.7275558925415175
undistorted_GX010191_94_1132.jpg,0.65561575,0.1785515,0.647087,0.172416,0.675421,0.193571,0.706061,0.215663,0.593894,0.132556,40,Circle,small,126.50403285213596,145,18.495967147864036,12.755839412320023,645.5070661285652,822.289,21.498759422956507,12.755839412320023,0.5933290922219103,0.5073647884238308
undistorted_GX010192_26_1578.jpg,0.4398565,0.6307865,0.436475,0.648277,0.452375,0.549908,0.469154,0.460938,0.401422,0.864023,51,Square,big,172.87321761112688,180,7.126782388873124,3.9593235493739583,1639.1633077649512,1717.882,4.582310789393499,3.9593235493739583,0.864045179680622,0.5479525070484755
undistorted_GX010192_26_1578.jpg,0.4398565,0.6307865,0.436475,0.648277,0.452375,0.549908,0.469154,0.460938,0.401422,0.864023,57,Square,small,139.47866929401036,145,5.521330705989641,3.807814279992856,1257.0096380424786,1325.811,5.189379327635787,3.807814279992856,0.7337706572565482,0.4195310889364912
undistorted_GX010192_26_1578.jpg,0.7208522500000001,0.34483189999999997,0.71478,0.326606,0.747231,0.440783,0.778096,0.552707,0.643302,0.0592316,51,Square,big,172.87321761112688,180,7.126782388873124,3.9593235493739583,1639.1633077649512,1717.882,4.582310789393499,3.9593235493739583,0.864045179680622,0.5479525070484755
undistorted_GX010192_26_1578.jpg,0.7208522500000001,0.34483189999999997,0.71478,0.326606,0.747231,0.440783,0.778096,0.552707,0.643302,0.0592316,57,Square,small,139.47866929401036,145,5.521330705989641,3.807814279992856,1257.0096380424786,1325.811,5.189379327635787,3.807814279992856,0.7337706572565482,0.4195310889364912
undistorted_GX010193_11_1065.jpg,0.514029,0.698255,0.508529,0.67528,0.550494,0.794102,0.584366,0.910871,0.412727,0.412767,52,Square,big,184.33203722110065,180,4.332037221100649,2.4066873450559156,1745.4001757683232,1740.667,0.2719173608923036,2.4066873450559156,8.8508042927392,0.6301345017659604
undistorted_GX010193_18_1289.jpg,0.44920324999999994,0.41904300000000005,0.447013,0.405884,0.470968,0.495083,0.492176,0.58613,0.386656,0.189075,54,Square,small,145.84446822092195,145,0.8444682209219536,0.582391876497899,1312.1474567619043,1352.0,2.947673316427195,0.582391876497899,0.1975768051541757,0.5343281792046677
undistorted_GX010193_19_1334.jpg,0.3012125,0.391268,0.290776,0.374319,0.335545,0.435819,0.376311,0.505333,0.202218,0.249601,58,Square,small,134.26149778780658,145,10.738502212193424,7.405863594616155,1199.6300176925115,1303.202,7.9475002576337745,7.405863594616155,0.9318481729525754,0.6110315347207432
undistorted_GX010193_27_1553.jpg,0.67276325,0.35623124999999994,0.681358,0.336208,0.64055,0.40322,0.601022,0.482101,0.768123,0.203396,55,Square,small,136.07884584850763,145,8.921154151492374,6.1525201044774995,1217.132881338564,1418.737,14.210112139278536,6.1525201044774995,0.4329677376346074,0.6776631993121298
undistorted_GX010193_28_1584.jpg,0.5390984999999999,0.2674043,0.54121,0.251825,0.523138,0.341904,0.50129,0.439105,0.590756,0.0367832,53,Square,small,143.56458858191354,145,1.43541141808646,0.9899389090251448,1292.6681487799092,1371.948,5.778633827236229,0.9899389090251448,0.1713101986769435,0.6023748822988823
undistorted_GX010193_7_360.jpg,0.46826325,0.7735479999999999,0.458569,0.771933,0.511814,0.785897,0.557445,0.798602,0.345225,0.73776,59,Square,small,128.60432544844545,145,16.39567455155455,11.307361759692792,1141.8771983476208,1295.191,11.837157735992545,11.307361759692792,0.9552429740216408,0.4886683877154916
undistorted_GX010194_19_285.jpg,0.35866525,0.49940625,0.363171,0.507819,0.333532,0.433518,0.304398,0.364548,0.43356,0.69174,61,Square,small,133.08470627833574,145,11.915293721664256,8.217443945975349,1194.3801163108387,1279.162,6.627923882132309,8.217443945975349,1.2398217137236744,0.6012773041470852
undistorted_GX010194_26_373.jpg,0.31143525,0.6068645,0.298582,0.611724,0.346143,0.568612,0.391913,0.52812,0.209103,0.719002,63,Square,small,126.35536523872146,145,18.64463476127854,12.85836880088175,1126.19479590384,1217.065,7.46633943923784,12.85836880088175,1.7221784390496886,0.5484046127463077
undistorted_GX010194_60_836.jpg,0.5492305000000001,0.2048871,0.548392,0.223626,0.569903,0.130279,0.585833,0.0504174,0.492794,0.415226,56,Square,small,133.0028873413966,145,11.997112658603411,8.273870799036837,1196.8547919966145,1378.84,13.19842824427676,8.273870799036837,0.6268830383363746,0.6447534160474347
undistorted_GX010194_60_836.jpg,0.53780125,0.24401875,0.53766,0.244971,0.556989,0.182031,0.571659,0.137072,0.484897,0.412001,56,Square,small,133.0028873413966,145,11.997112658603411,8.273870799036837,1196.8547919966145,1378.84,13.19842824427676,8.273870799036837,0.6268830383363746,0.6447534160474347
undistorted_GX010194_65_928.jpg,0.397249,0.314156,0.396135,0.326611,0.419188,0.236008,0.435154,0.159392,0.338519,0.534613,62,Square,small,137.03568894817263,145,7.964311051827366,5.49262831160508,1233.08686018078,1282.629,3.8625463652560295,5.49262831160508,1.422022622436793,0.6592139009307232
undistorted_GX010194_7_885.jpg,0.4228015,0.223120525,0.421854,0.237474,0.447846,0.137903,0.470546,0.0513671,0.35096,0.465738,60,Square,small,154.74201582107264,145,9.74201582107264,6.718631600739752,1391.5898071375375,1317.27,5.64195701242249,6.718631600739752,1.1908335327523116,0.5712360526098167
