undistorted_GX010157_68_883_obj0_cropped0.826173_0.37526200000000004,1.jpg,866.194,849.6423,848.8345,857.9181,1.1,OK

undistorted_GX010161_136_2267.jpg_gamma.jpg_gamma_obj0_cropped0.723591_0.551113,1.jpg,412.3118,413.5517,415.6393,412.9317,0.7,OK

undistorted_GX010161_54_676.jpg_gamma.jpg_gamma_obj0_cropped0.699212_0.356008,1.jpg,951.6239,926.5182,944.629,939.071,0.6,OK

undistorted_GX010162_72_927.jpg_gamma.jpg_gamma_obj0_cropped0.440538_0.563871,1.jpg,856.4607,852.8634,861.9756,854.6621,0.9,OK

undistorted_GX010169_121_1249_obj0_cropped0.50692_0.339794,1.jpg,806.2369,791.6748,792.19,798.9559,0.8,OK

undistorted_GX010173_75_922.jpg_gamma_obj0_cropped0.422962_0.311624,1.jpg,439.6453,438.4746,435.6926,439.06,0.8,OK

undistorted_GX010173_75_922.jpg_gamma_obj5_cropped0.956817_0.116932,1.jpg,622.2668,604.8843,631.7373,613.5756,3.0,OK

undistorted_GX010174_104_1236_obj0_cropped0.869861_0.531581,1.jpg,864.937,858.5965,879.8011,861.7668,2.1,OK

undistorted_GX010174_62_790.jpg_gamma_obj0_cropped0.726009_0.427389,1.jpg,1092.0824,1103.9511,1100.3295,1098.0168,0.2,OK

undistorted_GX010175_215_2644.jpg_gamma_obj0_cropped0.70548_0.525861,1.jpg,1051.3919,1079.7208,1062.0042,1065.5564,0.3,OK

undistorted_GX010175_266_3372.jpg_gamma.jpg_gamma_obj0_cropped0.740022_0.712154,1.jpg,1099.504,1098.8175,1095.7171,1099.1608,0.3,OK

undistorted_GX010177_232_3047_obj0_cropped0.9278079999999999_0.473146,1.jpg,632.3164,638.802,646.9776,635.5592,1.8,OK

undistorted_GX010178_107_2118_obj0_cropped0.545313_0.353815,1.jpg,829.9807,822.253,836.3373,826.1169,1.2,OK

undistorted_GX010178_114_2258_obj0_cropped0.86194_0.0996985,1.jpg,1288.8522,1287.1399,1311.6467,1287.996,1.8,OK

undistorted_GX010178_172_3604.jpg_gamma_obj0_cropped0.735764_0.290903,1.jpg,997.016,1020.9922,1003.3908,1009.0041,0.6,OK

undistorted_GX010178_189_3987.jpg_gamma_obj0_cropped0.815087_0.280456,1.jpg,1204.0806,1225.1906,1206.6304,1214.6356,0.7,OK

undistorted_GX010178_189_3987.jpg_gamma_obj5_cropped0.9766_0.37156199999999995,1.jpg,536.1576,539.4849,532.0489,537.8213,1.1,OK

undistorted_GX010179_200_3927.jpg_gamma_obj0_cropped0.749132_0.321943,1.jpg,1391.8118,1392.8647,1388.1859,1392.3382,0.3,OK

undistorted_GX010179_88_1697.jpg_gamma_obj0_cropped0.705352_0.444284,1.jpg,1180.9069,1179.2404,1167.5204,1180.0736,1.1,OK

undistorted_GX010180_91_1563_obj0_cropped0.572396_0.699211,1.jpg,972.8977,956.1532,949.4514,964.5255,1.6,OK

undistorted_GX010180_99_1788_obj0_cropped0.43788_0.339204,1.jpg,1081.8734,1070.4284,1053.8842,1076.1509,2.1,OK

undistorted_GX010180_99_1788_obj5_cropped0.19539400000000004_0.9803879999999999,1.jpg,733.2462,731.0951,734.286,732.1706,0.3,OK

undistorted_GX010181_101_1542_obj0_cropped0.768259_0.257719,1.jpg,1019.5234,1035.9691,1045.6969,1027.7463,1.7,OK

undistorted_GX010183_128_2852.jpg_gamma_obj0_cropped0.722962_0.441199,1.jpg,1056.674,1047.6221,1072.3899,1052.148,1.9,OK

undistorted_GX010183_37_685.jpg_gamma_obj0_cropped0.21890599999999996_0.757572,1.jpg,759.3313,753.7533,745.2275,756.5423,1.5,OK

undistorted_GX010183_80_1633.jpg_gamma_obj0_cropped0.500793_0.50607,1.jpg,1102.6695,1115.3851,1110.0649,1109.0273,0.1,OK

